-92.15,34.9
-92.4,34.85
-92.37,36.35
-92.23,34.82
-92.25,34.8
-94.18,36.33
-94.17,36.3
-94.15,36.28
-94.18,36.31
-93.11,35.28
-91.73,35.25
-91.69,35.25
-94.18,36.18
-94.04,33.46
-94.36,35.47
-112.13,33.84
-112.14,33.87
-112.13,33.84
-111.55,33.41
-111.57,33.42
-112.34,33.46
-112.28,33.46
-112.31,33.43
-112.29,33.49
-110.31,31.97
-109.92,31.4
-112.56,33.43
-114.59,35.12
-114.59,35.05
-111.88,34.58
-111.86,34.57
-111.92,33.82
-111.74,32.9
-111.72,32.88
-111.76,32.93
-111.98,33.8
-111.97,33.8
-111.99,33.75
-111.8,33.22
-111.89,33.32
-111.86,33.35
-111.9,33.3
-111.79,33.25
-111.84,33.25
-111.9,33.31
-111.86,33.23
-111.95,33.31
-111.79,33.23
-111.73,33.22
-111.82,33.32
-111.88,33.3
-111.86,33.31
-111.9,33.3
-111.91,33.32
-111.84,33.29
-111.84,33.25
-111.86,33.26
-111.79,33.23
-111.86,33.28
-111.79,33.22
-111.86,33.3
-111.97,33.32
-111.93,33.32
-111.93,33.3
-111.88,33.34
-112.45,34.76
-111.52,32.99
-112.01,34.73
-111.62,35.22
-111.67,35.18
-111.66,35.19
-111.65,35.18
-111.66,35.19
-111.66,35.19
-111.58,35.23
-111.63,35.2
-111.66,35.18
-111.63,35.19
-111.49,33.06
-110.36,31.55
-114.6,35.02
-114.6,35.02
-111.73,33.61
-111.73,33.61
-111.72,33.57
-111.79,33.28
-111.72,33.29
-111.74,33.3
-111.79,33.3
-111.81,33.34
-111.81,33.33
-111.72,33.29
-111.75,33.33
-111.79,33.38
-111.72,33.38
-111.76,33.33
-111.79,33.28
-111.74,33.31
-111.76,33.35
-111.69,33.27
-111.72,33.35
-111.81,33.34
-112.23,33.64
-112.15,33.58
-112.2,33.58
-112.23,33.65
-112.19,33.65
-112.16,33.61
-112.2,33.67
-112.14,33.71
-112.36,33.54
-112.22,33.67
-112.2,33.67
-112.17,33.6
-112.18,33.61
-112.19,33.61
-112.23,33.64
-112.19,33.67
-112.15,33.64
-112.14,33.71
-111.47,33.37
-112.41,33.44
-112.4,33.46
-112.39,33.45
-112.34,33.47
-112.36,33.49
-112.36,33.46
-112.42,33.36
-111,31.85
-111.69,33.33
-114.04,35.23
-114.04,35.21
-114.04,35.24
-114.34,34.47
-114.34,34.47
-114.32,34.48
-114.28,34.46
-109.96,34.14
-112.17,33.38
-112.17,33.38
-112.17,33.38
-112.34,33.51
-112.34,33.51
-112.37,33.51
-112.36,33.51
-111.1,32.37
-111.3,32.41
-111.14,32.37
-111.05,32.34
-111.05,32.34
-112.04,33.07
-112.2,33.07
-112.05,33.07
-111.84,33.38
-111.86,33.39
-111.69,33.41
-111.68,33.47
-111.75,33.38
-111.79,33.38
-111.87,33.43
-111.73,33.45
-111.68,33.47
-111.88,33.36
-111.64,33.38
-111.75,33.39
-111.63,33.44
-111.77,33.42
-111.8,33.38
-111.87,33.42
-111.73,33.42
-111.86,33.38
-111.69,33.32
-111.86,33.39
-111.86,33.36
-111.88,33.43
-111.63,33.41
-111.64,33.4
-111.74,33.38
-111.6,33.38
-111.7,33.45
-111.68,33.39
-111.68,33.46
-111.69,33.38
-111.64,33.38
-111.75,33.39
-111.8,33.45
-111.87,33.38
-111.68,33.31
-111.8,33.45
-111.6,33.38
-110.87,33.4
-109.33,33.05
-110.94,31.37
-110.94,31.37
-110.96,32.4
-110.96,32.43
-110.96,32.4
-111,32.4
-111.46,36.92
-114.28,34.15
-111.32,34.24
-111.31,34.25
-112.22,33.61
-112.24,33.68
-112.27,33.71
-112.23,33.64
-112.24,33.68
-112.29,33.56
-112.27,33.71
-112.27,33.71
-112.28,33.67
-112.23,33.64
-112.26,33.72
-112.03,33.51
-111.98,33.58
-112.07,33.64
-112,33.44
-112.12,33.67
-112.24,33.51
-111.99,33.76
-112.01,33.48
-112.05,33.31
-112.15,33.57
-112.04,33.51
-111.98,33.68
-112.11,33.48
-112.01,33.44
-112.07,33.47
-112.1,33.54
-112.07,33.64
-112.1,33.61
-112.12,33.67
-112.03,33.38
-112.08,33.47
-112.06,33.54
-111.88,33.58
-112.11,33.71
-112.28,33.51
-112.15,33.61
-111.98,33.5
-112.12,33.64
-112.03,33.51
-111.97,33.31
-111.97,33.68
-112.01,33.44
-112.01,33.51
-111.98,33.6
-112.01,33.53
-112.08,33.48
-112.08,33.51
-112.01,33.64
-112.2,33.71
-111.97,33.68
-111.97,33.68
-112.07,33.64
-112.01,33.64
-112.05,33.51
-112.12,33.67
-111.98,33.3
-112.1,33.38
-112,33.3
-112.01,33.44
-111.98,33.6
-112.07,33.45
-112.02,33.48
-111.99,33.48
-112.22,33.48
-111.98,33.58
-112.25,33.48
-112,33.63
-112.13,33.64
-111.94,33.62
-111.98,33.33
-112.03,33.65
-112.05,33.64
-112.06,33.64
-112.03,33.38
-112.07,33.49
-111.98,33.48
-112.02,33.5
-112.01,33.44
-112.07,33.61
-111.96,33.49
-111.98,33.58
-111.99,33.5
-112.13,33.55
-112.01,33.61
-112.09,33.52
-112.07,33.61
-111.98,33.61
-112.08,33.51
-112.05,33.39
-112.15,33.6
-112.01,33.32
-112.29,33.64
-112.07,33.45
-112.07,33.45
-112.22,33.47
-112.11,33.71
-112.06,33.52
-112.11,33.55
-112.03,33.51
-112.07,33.47
-111.98,33.35
-112.07,33.45
-111.99,33.61
-112.05,33.52
-112.13,33.52
-111.99,33.6
-112.08,33.52
-112.08,33.48
-112.08,33.49
-111.98,33.64
-111.93,33.62
-111.93,33.66
-112.27,33.42
-112.13,33.8
-112.13,33.58
-112.43,34.55
-112.48,34.55
-112.47,34.55
-112.47,34.53
-112.46,34.6
-112.48,34.56
-112.49,34.56
-112.34,34.59
-112.34,34.59
-112.33,34.59
-111.58,33.18
-111.57,33.22
-111.68,33.28
-111.68,33.26
-111.69,33.23
-111.64,33.26
-111.56,33.16
-110.99,31.9
-110.99,31.96
-111.87,33.62
-111.93,33.49
-111.93,33.48
-111.91,33.49
-111.89,33.7
-111.92,33.53
-111.89,33.63
-111.92,33.78
-111.92,33.58
-111.86,33.64
-111.94,33.62
-111.93,33.5
-111.93,33.49
-111.93,33.5
-111.89,33.68
-111.88,33.62
-111.91,33.49
-111.89,33.57
-111.96,33.54
-111.91,33.51
-111.84,33.59
-111.89,33.54
-111.89,33.63
-111.93,33.61
-111.89,33.54
-111.98,33.63
-111.91,33.67
-111.9,33.67
-111.92,33.7
-111.89,33.62
-111.93,33.58
-111.92,33.78
-111.92,33.7
-111.92,33.78
-111.93,33.62
-111.93,33.5
-111.91,33.54
-111.91,33.47
-111.88,33.58
-111.83,33.59
-111.93,33.54
-111.76,34.87
-111.8,34.86
-111.79,34.86
-111.8,34.87
-110.05,34.25
-110.26,31.56
-110.26,31.55
-110.28,31.56
-112.29,33.6
-112.28,33.64
-112.29,33.6
-112.36,33.67
-112.35,33.66
-112.37,33.66
-112.4,33.64
-112.39,33.61
-112.37,33.66
-112.43,33.64
-112.36,33.61
-112.35,33.64
-112.39,33.64
-112.43,33.62
-112.36,33.61
-111.96,33.38
-111.93,33.45
-111.93,33.42
-111.95,33.42
-111.94,33.43
-111.93,33.42
-111.96,33.44
-111.93,33.42
-111.94,33.43
-111.93,33.43
-111.97,33.41
-111.96,33.35
-111.93,33.38
-111.91,33.33
-111.93,33.39
-111.93,33.42
-111.93,33.41
-111.93,33.41
-111.91,33.38
-111.91,33.36
-111.93,33.36
-111.94,33.42
-111.93,33.42
-111.93,33.32
-111.91,33.39
-111.93,33.38
-111.91,33.35
-111.91,33.36
-111.91,33.43
-109.74,32.84
-112.27,33.42
-111.09,32.13
-110.77,32.22
-110.94,32.22
-110.87,32.22
-110.92,32.22
-110.84,32.22
-110.86,32.19
-110.93,32.32
-110.86,32.22
-110.86,32.24
-110.98,32.32
-111,32.3
-110.8,32.12
-111,32.24
-110.97,32.29
-110.89,32.25
-110.83,32.23
-110.89,32.31
-111.01,32.31
-110.91,32.22
-110.84,32.25
-110.99,32.16
-111.01,32.34
-110.95,32.27
-110.94,32.29
-110.93,32.32
-110.95,32.18
-110.97,32.29
-110.97,32.29
-110.89,32.27
-110.79,32.19
-110.97,32.3
-110.89,32.31
-111.01,32.13
-111.03,32.14
-111.05,32.21
-111.05,32.34
-111.09,32.36
-110.79,32.21
-110.92,32.48
-110.95,32.23
-110.79,32.21
-111,32.23
-110.77,32.22
-110.77,32.11
-110.93,32.24
-110.96,32.25
-110.96,32.23
-110.87,32.22
-110.82,32.24
-110.95,32.23
-110.89,32.25
-110.97,32.3
-110.84,32.21
-110.89,32.31
-110.84,32.25
-110.98,32.28
-110.97,32.34
-110.94,32.22
-110.99,32.16
-112.77,33.96
-109.84,32.26
-112.19,35.25
-114.61,32.7
-114.49,32.63
-114.41,32.66
-114.65,32.68
-114.62,32.67
-114.6,32.7
-114.44,32.67
-114.65,32.68
-117.4,34.51
-118.76,34.16
-118.76,34.15
-117.75,33.87
-122.28,37.79
-122.24,37.76
-122.28,37.78
-122.25,37.76
-122.23,37.77
-122.28,37.78
-122.25,37.76
-122.03,37.85
-122.03,37.85
-122.31,37.88
-118.14,34.09
-118.15,34.08
-118.13,34.08
-118.15,34.09
-118.11,34.08
-118.13,34.09
-117.71,33.57
-117.71,33.57
-117.73,33.57
-117.72,33.59
-116.75,32.83
-122.25,38.17
-122.25,38.18
-117.89,33.85
-117.92,33.81
-117.92,33.85
-117.76,33.87
-117.96,33.84
-117.96,33.82
-117.91,33.84
-117.84,33.85
-117.93,33.83
-117.92,33.81
-117.92,33.8
-117.74,33.86
-117.94,33.84
-117.89,33.8
-117.94,33.83
-117.92,33.81
-117.91,33.82
-117.92,33.81
-117.92,33.8
-117.79,33.85
-117.79,33.86
-117.79,33.85
-117.74,33.86
-122.29,40.45
-122.29,40.43
-120.56,38.08
-121.37,38.71
-121.78,37.97
-121.8,37.98
-121.78,37.99
-121.74,37.96
-121.81,38
-121.74,37.96
-121.84,38
-117.22,34.53
-117.24,34.47
-117.24,34.47
-117.22,34.52
-121.9,36.98
-121.91,36.98
-118.02,34.11
-118.02,34.14
-118.05,34.13
-118.06,34.12
-118.07,34.13
-118.05,34.14
-120.6,35.12
-120.6,35.13
-118.08,33.87
-118.94,34.99
-120.7,35.53
-120.66,35.49
-120.62,37.34
-120.59,37.36
-120.59,37.34
-121.06,38.92
-121.07,38.9
-121.1,38.94
-121.09,38.94
-121.09,39.04
-121.1,38.94
-121.06,38.92
-121.09,38.94
-117.89,34.13
-117.93,34.13
-117.91,34.14
-117.91,34.13
-119.05,35.3
-119.07,35.33
-119.09,35.4
-119.12,35.35
-119.08,35.44
-119.07,35.36
-119.05,35.32
-119.09,35.32
-119.05,35.34
-119.09,35.31
-119.1,35.34
-119.15,35.38
-119.09,35.36
-118.95,35.4
-119.02,35.38
-119.04,35.37
-118.97,35.39
-119.04,35.34
-119.15,35.38
-118.91,35.35
-119.03,35.34
-119.03,35.34
-119.06,35.41
-119.11,35.41
-119.11,35.4
-119.1,35.38
-119.12,35.35
-119.03,35.32
-119.06,35.36
-119.02,35.37
-119.1,35.34
-119.1,35.38
-119.03,35.3
-119.02,35.38
-119.04,35.38
-119.09,35.4
-117.99,34.06
-117.98,34.07
-117.96,34.07
-117.98,34.07
-117.97,34.06
-116.9,33.93
-116.95,33.92
-117,34.89
-117.08,34.85
-117.08,34.85
-116.98,33.95
-116.95,33.92
-118.19,33.97
-118.16,33.97
-118.13,33.9
-118.14,33.87
-122.28,37.52
-122.28,37.52
-122.29,37.51
-122.16,38.05
-122.17,38.07
-122.19,38.08
-122.15,38.05
-122.27,37.87
-122.28,37.89
-122.27,37.88
-122.26,37.86
-122.27,37.87
-118.4,34.07
-118.39,34.06
-118.4,34.06
-118.41,34.07
-118.38,34.06
-116.88,34.25
-116.88,34.25
-118.4,37.37
-118.4,37.37
-117.21,34.25
-114.59,33.61
-114.6,33.61
-117.03,32.66
-117.02,32.67
-115.55,32.96
-115.55,32.98
-117.89,33.92
-117.9,33.92
-117.89,33.92
-117.88,33.91
-117.88,33.92
-117.87,33.91
-117.88,33.91
-117.85,33.91
-117.9,33.92
-121.74,37.94
-121.72,37.92
-118.49,34.05
-121.69,37.93
-120.19,34.61
-118.03,33.83
-118,33.85
-117.99,33.85
-118,33.86
-118.03,33.86
-118,33.85
-118.03,33.85
-118.31,34.16
-118.32,34.17
-118.3,34.17
-118.34,34.18
-118.34,34.15
-118.33,34.16
-118.34,34.15
-118.35,34.2
-118.34,34.15
-118.32,34.15
-118.33,34.2
-118.35,34.16
-118.35,34.15
-118.33,34.19
-118.33,34.19
-118.31,34.18
-118.31,34.16
-118.35,34.16
-118.32,34.19
-122.37,37.6
-122.35,37.58
-122.39,37.6
-122.35,37.58
-122.37,37.59
-119.4,35.4
-121.62,37.89
-116.8,33.92
-116.82,33.93
-116.81,33.93
-118.64,34.16
-118.7,34.14
-118.7,34.14
-115.5,32.68
-117.06,34
-119.07,34.22
-119,34.22
-119.07,34.22
-119.04,34.23
-119.06,34.22
-119,34.23
-119.04,34.24
-121,38.7
-120.97,38.66
-120.97,38.66
-121.95,37.29
-121.95,37.27
-121.94,37.29
-121.95,37.28
-121.93,37.29
-121.98,37.29
-121.97,37.29
-118.61,34.22
-118.6,34.2
-118.61,34.19
-118.6,34.19
-118.6,34.19
-118.47,34.42
-121.97,36.98
-121.97,36.98
-121.97,36.97
-117.28,33.02
-117.27,33.09
-117.24,33.08
-117.26,33.13
-117.32,33.18
-117.32,33.13
-117.23,33.08
-117.31,33.1
-117.27,33.1
-117.35,33.16
-117.31,33.12
-117.31,33.1
-121.91,36.54
-121.91,36.54
-121.33,38.66
-121.33,38.64
-121.33,38.63
-119.51,34.39
-118.27,33.81
-118.26,33.85
-118.29,33.81
-118.26,33.84
-118.27,33.81
-118.29,33.84
-118.26,33.84
-118.27,33.87
-118.62,34.45
-118.62,34.5
-122.09,37.69
-122.07,37.7
-122.08,37.7
-122.06,37.69
-116.48,33.85
-116.46,33.82
-116.48,33.79
-118.41,34.06
-118.41,34.06
-118.42,34.06
-120.94,37.61
-120.97,37.61
-118.06,33.85
-118.09,33.86
-118.09,33.86
-118.09,33.86
-118.08,33.85
-118.09,33.86
-118.06,33.87
-118.58,34.26
-118.61,34.25
-118.58,34.26
-118.59,34.24
-121.84,39.74
-121.84,39.73
-121.85,39.75
-121.79,39.72
-121.8,39.73
-121.84,39.76
-121.82,39.76
-121.8,39.73
-117.72,34
-117.65,34
-117.67,34.02
-117.69,34.03
-117.68,34.03
-117.72,34
-117.69,34.03
-117.71,33.98
-117.73,34
-117.74,34.01
-117.7,33.96
-117.69,33.97
-120.26,37.13
-117.04,32.63
-117.09,32.63
-116.97,32.66
-116.97,32.65
-117,32.64
-116.97,32.65
-117.08,32.6
-117.09,32.65
-117.06,32.65
-117.08,32.61
-117.09,32.63
-117.03,32.61
-121.27,38.67
-121.27,38.68
-121.27,38.67
-121.29,38.69
-118.17,34
-118.15,34.01
-118.01,34.03
-117.91,33.99
-117.72,34.08
-117.72,34.1
-117.71,34.12
-117.7,34.11
-121.95,37.95
-123.01,38.78
-119.73,36.84
-119.71,36.81
-119.66,36.84
-119.7,36.81
-119.7,36.84
-119.69,36.84
-119.73,36.85
-119.68,36.84
-119.73,36.84
-119.68,36.79
-116.22,33.7
-120.36,36.14
-120.95,39.1
-122.46,37.67
-122.46,37.67
-117.32,34.07
-117.31,34.05
-117.31,34.05
-118.15,34.02
-118.25,33.87
-118.22,33.88
-118.26,33.9
-118.22,33.88
-122.06,37.97
-121.99,37.97
-122.03,37.98
-122.03,37.98
-121.99,37.96
-121.96,37.95
-121.99,37.98
-122.02,37.94
-122.04,37.97
-122.03,37.99
-122.06,37.98
-122.06,37.97
-122.2,39.93
-117.57,33.84
-117.52,33.89
-117.54,33.85
-117.56,33.98
-117.52,33.89
-117.45,33.75
-117.66,33.88
-117.52,33.82
-117.56,33.85
-117.59,33.96
-117.53,33.84
-117.52,33.82
-117.87,33.6
-117.18,32.69
-122.52,37.93
-122.51,37.93
-122.52,37.93
-122.51,37.93
-117.89,33.69
-117.92,33.68
-117.91,33.63
-117.89,33.69
-117.91,33.68
-117.91,33.67
-117.89,33.69
-117.92,33.68
-117.91,33.63
-117.88,33.67
-117.89,33.69
-117.89,33.69
-117.92,33.66
-117.9,33.66
-117.92,33.63
-117.92,33.67
-117.92,33.64
-117.88,33.69
-122.7,38.33
-117.91,34.09
-117.89,34.08
-117.89,34.09
-117.87,34.09
-117.89,34.11
-124.2,41.76
-118.4,33.99
-118.39,33.99
-118.39,34
-118.39,34
-118.41,34.01
-118.4,34.02
-122.07,37.34
-122.01,37.32
-122.01,37.34
-122.03,37.32
-122.03,37.34
-122.04,37.34
-122.02,37.32
-122.04,37.32
-118.01,33.8
-118.01,33.8
-118.03,33.82
-118.06,33.82
-122.47,37.67
-122.48,37.7
-122.47,37.67
-122.48,37.7
-122.47,37.67
-122.46,37.7
-117.7,33.49
-117.7,33.47
-117.72,33.49
-117.7,33.49
-117.68,33.48
-122,37.82
-121.92,37.8
-121.92,37.8
-122,37.82
-121.92,37.8
-121.99,37.81
-121.7,38.56
-121.7,38.55
-121.77,38.56
-121.76,38.54
-121.72,38.54
-121.74,38.54
-121.77,38.56
-121.76,38.55
-121.75,38.54
-117.25,32.98
-117.26,32.96
-117.25,32.95
-117.23,32.94
-121.85,36.6
-121.83,36.58
-119.25,35.78
-116.5,33.95
-117.84,33.97
-117.82,34
-117.82,34.01
-119.4,36.55
-121.84,38.46
-121.84,38.46
-118.12,33.94
-118.13,33.94
-118.15,33.92
-118.11,33.96
-118.13,33.93
-117.97,34.13
-117.98,34.14
-121.93,37.7
-121.85,37.71
-121.88,37.7
-121.89,37.71
-121.87,37.71
-121.93,37.71
-121.93,37.71
-121.87,37.7
-117.59,33.96
-117.93,34.92
-116.94,32.74
-116.96,32.81
-116.96,32.81
-116.96,32.78
-116.96,32.78
-117,32.8
-116.96,32.8
-116.97,32.8
-116.93,32.79
-116.95,32.81
-116.93,32.75
-116.92,32.81
-116.96,32.82
-115.57,32.82
-115.57,32.79
-115.53,32.77
-115.57,32.8
-122.32,37.92
-122.3,37.9
-122.32,37.93
-121.06,38.65
-121.07,38.65
-121.08,38.71
-121.08,38.71
-118.04,34.08
-118.02,34.07
-118.07,34.07
-118.02,34.06
-118.4,33.92
-118.38,33.9
-118.4,33.92
-118.38,33.92
-118.41,33.92
-118.39,33.91
-118.38,33.93
-122.3,37.98
-121.45,38.42
-121.42,38.43
-121.39,38.41
-121.35,38.41
-121.37,38.45
-121.45,38.41
-121.37,38.42
-121.45,38.42
-121.42,38.39
-121.41,38.42
-121.48,38.43
-122.28,37.83
-122.28,37.83
-122.3,37.84
-122.29,37.85
-122.29,37.83
-117.26,33.07
-117.27,33.07
-117.26,33.05
-117.29,33.04
-117.29,33.07
-117.27,33.07
-117.26,33.05
-117.27,33.05
-118.49,34.16
-118.52,34.16
-118.51,34.16
-121,37.8
-117.11,33.11
-117.12,33.12
-117.09,33.13
-117.07,33.07
-117.08,33.1
-117.09,33.14
-117.07,33.07
-117.1,33.11
-117.09,33.12
-117.06,33.13
-117.11,33.15
-117.06,33.13
-117.07,33.07
-117.07,33.07
-117.07,33.1
-117.1,33.11
-124.17,40.8
-124.15,40.8
-124.14,40.81
-124.14,40.78
-121.23,38.66
-121.22,38.67
-121.27,38.66
-121.31,38.66
-121.31,38.66
-122.05,38.26
-122.13,38.22
-122.07,38.25
-122.03,38.29
-122.03,38.26
-122.05,38.26
-122.05,38.27
-122.14,38.21
-122.04,38.25
-117.25,33.37
-117.25,33.37
-118.92,34.4
-121.11,38.65
-121.16,38.67
-121.12,38.65
-121.12,38.69
-121.16,38.65
-121.12,38.65
-121.16,38.67
-121.19,38.7
-121.2,38.68
-121.18,38.66
-121.17,38.65
-121.15,38.67
-117.44,34.14
-117.44,34.07
-117.47,34.15
-117.47,34.15
-117.45,34.11
-117.43,34.06
-117.49,34.11
-117.51,34.12
-117.44,34.05
-117.67,33.69
-123.81,39.43
-116.69,35.26
-124.15,40.58
-122.26,37.55
-122.27,37.56
-117.95,33.69
-117.93,33.7
-117.95,33.73
-117.97,33.72
-117.95,33.73
-119.68,36.63
-121.78,36.94
-121.78,36.94
-121.98,37.5
-121.93,37.49
-121.95,37.56
-121.93,37.49
-121.96,37.53
-121.92,37.53
-122,37.53
-122.03,37.57
-121.96,37.53
-121.99,37.55
-121.97,37.5
-121.97,37.55
-122,37.53
-121.99,37.55
-121.95,37.51
-119.79,36.78
-119.87,36.79
-119.78,36.74
-119.79,36.74
-119.76,36.86
-119.78,36.81
-119.88,36.83
-119.77,36.81
-119.79,36.85
-119.76,36.64
-119.72,36.77
-119.75,36.84
-119.81,36.81
-119.83,36.81
-119.83,36.79
-119.79,36.82
-119.79,36.85
-119.74,36.81
-119.8,36.76
-119.74,36.87
-119.92,36.83
-119.79,36.85
-119.85,36.84
-119.77,36.74
-119.76,36.87
-119.81,36.84
-119.85,36.81
-119.7,36.74
-119.78,36.81
-119.76,36.79
-119.79,36.81
-119.75,36.81
-119.78,36.81
-119.91,36.84
-119.72,36.76
-119.78,36.87
-116.64,35.3
-117.96,33.88
-117.93,33.92
-117.92,33.86
-117.96,33.88
-117.88,33.88
-117.89,33.88
-117.97,33.88
-117.92,33.87
-117.94,33.86
-117.87,33.89
-117.87,33.89
-117.93,33.86
-117.89,33.87
-118.03,33.79
-118.03,33.78
-117.96,33.76
-117.9,33.77
-117.95,33.76
-117.97,33.77
-117.96,33.78
-117.92,33.79
-117.92,33.79
-117.94,33.79
-118.3,33.89
-118.3,33.9
-118.31,33.87
-118.32,33.89
-121.59,37.01
-121.56,37.02
-121.59,37.01
-121.55,37.01
-121.55,37
-121.55,37
-118.26,34.13
-118.26,34.16
-118.29,34.16
-118.29,34.16
-118.24,34.14
-118.26,34.23
-118.26,34.14
-118.26,34.15
-118.26,34.14
-118.25,34.15
-118.25,34.15
-118.26,34.16
-118.26,34.13
-118.24,34.15
-118.26,34.16
-118.29,34.17
-117.86,34.14
-117.83,34.13
-117.86,34.13
-117.87,34.14
-121.26,38.63
-119.87,34.43
-119.83,34.44
-121.44,36.51
-118.53,34.26
-118.5,34.27
-118.52,34.27
-118.5,34.27
-118.5,34.26
-118.5,34.29
-121.22,38.74
-121.17,38.74
-121.06,39.2
-121.03,39.24
-122.52,37.95
-121.69,39.37
-120.61,35.12
-123,38.5
-121.02,37.1
-117.96,34.02
-117.97,34
-122.43,37.47
-119.65,36.33
-119.68,36.32
-119.67,36.33
-118.31,33.78
-118.29,33.81
-118.31,33.8
-118.07,33.83
-118.37,33.9
-118.35,33.93
-118.32,33.92
-118.33,33.92
-118.37,33.9
-118.35,33.92
-122.12,37.67
-122.09,37.67
-122.06,37.61
-122.06,37.61
-122.11,37.63
-122.06,37.66
-122.09,37.65
-122.12,37.67
-122.08,37.68
-122.08,37.68
-122.11,37.65
-122.07,37.62
-122.87,38.61
-122.87,38.61
-116.97,33.73
-117,33.75
-116.98,33.75
-117.01,33.75
-122.26,38.02
-122.27,38.01
-118.39,33.86
-118.39,33.86
-118.4,33.86
-117.29,34.47
-117.38,34.43
-117.39,34.43
-117.29,34.42
-117.2,34.12
-121.39,36.84
-121.39,36.84
-121.39,36.84
-118.34,34.1
-118.34,34.11
-118.33,34.1
-118.33,34.1
-118.34,34.1
-118.31,34.1
-117.99,33.69
-118.04,33.72
-117.96,33.67
-118,33.66
-118.04,33.72
-117.97,33.66
-117.95,33.67
-118.02,33.74
-118.03,33.73
-117.99,33.73
-117.99,33.68
-118,33.73
-118.01,33.69
-117.99,33.66
-117.97,33.66
-118,33.68
-118.08,33.72
-118,33.68
-118,33.68
-118.23,33.99
-118.21,33.99
-116.23,33.71
-116.22,33.74
-116.27,33.69
-116.22,33.74
-116.2,33.72
-118.35,33.96
-118.33,33.95
-118.33,33.95
-118.36,33.98
-118.37,33.96
-117.83,33.65
-117.75,33.65
-117.86,33.69
-117.83,33.7
-117.79,33.73
-117.75,33.65
-117.76,33.67
-117.74,33.65
-117.79,33.67
-117.85,33.64
-117.74,33.65
-117.75,33.65
-117.79,33.71
-117.78,33.65
-117.84,33.65
-117.77,33.72
-117.85,33.67
-117.81,33.68
-117.84,33.65
-117.76,33.7
-117.85,33.68
-117.82,33.68
-117.74,33.7
-117.85,33.68
-117.79,33.73
-117.81,33.69
-117.94,34.11
-119.86,34.41
-120.8,38.37
-120.8,38.37
-120.04,36.73
-119.96,35.99
-121.14,36.2
-120.04,39.24
-119.56,36.52
-118.19,34.2
-118.22,34.21
